"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Approximate Inverse Reinforcement Learning from Vision-based Imitation Learning","K. Lee; B. Vlahov; J. Gibson; J. M. Rehg; E. A. Theodorou","Georgia Institute of Technology, Atlanta, GA, USA; Georgia Institute of Technology, Atlanta, GA, USA; Georgia Institute of Technology, Atlanta, GA, USA; Georgia Institute of Technology, Atlanta, GA, USA; Georgia Institute of Technology, Atlanta, GA, USA","2021 IEEE International Conference on Robotics and Automation (ICRA)","18 Oct 2021","2021","","","10793","10799","In this work, we present a method for obtaining an implicit objective function for vision-based navigation. The proposed methodology relies on Imitation Learning, Model Predictive Control (MPC), and an interpretation technique used in Deep Neural Networks. We use Imitation Learning as a means to do Inverse Reinforcement Learning in order to create an approximate cost function generator for a visual navigation challenge. The resulting cost function, the costmap, is used in conjunction with MPC for real-time control and outperforms other state-of-the-art costmap generators in novel environments. The proposed process allows for simple training and robustness to out-of-sample data. We apply our method to the task of vision-based autonomous driving in multiple real and simulated environments and show its generalizability. Supplementary video: https://youtu.be/WyJfT5lc0aQ","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560916","Langley Research Center; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560916","","Training;Visualization;Navigation;Reinforcement learning;Streaming media;Cost function;Feature extraction","deep learning (artificial intelligence);mobile robots;path planning;predictive control;reinforcement learning;robot vision","real-time control;costmap generators;vision-based autonomous driving;approximate inverse reinforcement learning;vision-based imitation learning;implicit objective function;vision-based navigation;model predictive control;MPC;deep neural networks;approximate cost function generator;visual navigation challenge;cost function","","4","","29","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"Continuous Value Iteration (CVI) Reinforcement Learning and Imaginary Experience Replay (IER) For Learning Multi-Goal, Continuous Action and State Space Controllers","A. Gerken; M. Spranger","Sony Computer Science Laboratories Inc., Tokyo, Japan; Sony Computer Science Laboratories Inc., Tokyo, Japan","2019 International Conference on Robotics and Automation (ICRA)","12 Aug 2019","2019","","","7173","7179","This paper presents a novel model-free Reinforcement Learning algorithm for learning behavior in continuous action, state, and goal spaces. The algorithm approximates optimal value functions using non-parametric estimators. It is able to efficiently learn to reach multiple arbitrary goals in deterministic and nondeterministic environments. To improve generalization in the goal space, we propose a novel sample augmentation technique. Using these methods, robots learn faster and overall better controllers. We benchmark the proposed algorithms using simulation and a real-world voltage controlled robot that learns to maneuver in a non-observable Cartesian task space.","2577-087X","978-1-5386-6027-0","10.1109/ICRA.2019.8794347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8794347","","Aerospace electronics;Robot kinematics;Task analysis;Trajectory;Mathematical model;Voltage control","iterative methods;learning (artificial intelligence);optimal control;state-space methods","continuous action;state space controllers;goal space;optimal value functions;nonparametric estimators;multiple arbitrary goals;real-world voltage controlled robot;nonobservable Cartesian task space;multigoal;model-free reinforcement learning algorithm","","4","","26","IEEE","12 Aug 2019","","","IEEE","IEEE Conferences"
"Safe-Control-Gym: A Unified Benchmark Suite for Safe Learning-Based Control and Reinforcement Learning in Robotics","Z. Yuan; A. W. Hall; S. Zhou; L. Brunke; M. Greeff; J. Panerati; A. P. Schoellig","Dynamic Systems Lab and Institute for Aerospace Studies, University of Toronto, Toronto, ON, Canada; Dynamic Systems Lab and Institute for Aerospace Studies, University of Toronto, Toronto, ON, Canada; Dynamic Systems Lab and Institute for Aerospace Studies, University of Toronto, Toronto, ON, Canada; Dynamic Systems Lab and Institute for Aerospace Studies, University of Toronto, Toronto, ON, Canada; Dynamic Systems Lab and Institute for Aerospace Studies, University of Toronto, Toronto, ON, Canada; Dynamic Systems Lab and Institute for Aerospace Studies, University of Toronto, Toronto, ON, Canada; Dynamic Systems Lab and Institute for Aerospace Studies, University of Toronto, Toronto, ON, Canada","IEEE Robotics and Automation Letters","26 Aug 2022","2022","7","4","11142","11149","In recent years, both reinforcement learning and learning-based control—as well as the study of their safety, which is crucial for deployment in real-world robots—have gained significant traction. However, to adequately gauge the progress and applicability of new results, we need the tools to equitably compare the approaches proposed by the controls and reinforcement learning communities. Here, we propose a new open-source benchmark suite, called safe-control-gym, supporting both model-based and data-based control techniques. We provide implementations for three dynamic systems—the cart-pole, the 1D, and 2D quadrotor—and two control tasks—stabilization and trajectory tracking. We propose to extend OpenAI's Gym API—the de facto standard in reinforcement learning research—with (i) the ability to specify (and query) symbolic dynamics and (ii) constraints, and (iii) (repeatably) inject simulated disturbances in the control inputs, state measurements, and inertial properties. To demonstrate our proposal and in an attempt to bring research communities closer together, we show how to use safe-control-gym to quantitatively compare the control performance, data efficiency, and safety of multiple approaches from the fields of traditional control, learning-based control, and reinforcement learning.","2377-3766","","10.1109/LRA.2022.3196132","Natural Sciences and Engineering Research Council of Canada; Mitacs Elevate Fellowship Program; Canada Research Chairs; Canada CIFAR AI Chairs Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9849119","Machine learning for robot control;reinforcement learning;robot safety;software tools for benchmarking and reproducibility","Robots;Reinforcement learning;Open source software;Safety;Task analysis;Benchmark testing;Robot control","benchmark testing;control engineering computing;learning (artificial intelligence);public domain software;reinforcement learning;robots","reinforcement learning;unified benchmark suite;safe learning-based control;open-source benchmark suite;data-based control techniques;control inputs;control performance;traditional control;safe-control-gym;real-world robots;significant traction;reinforcement learning communities;dynamic systems;cart-pole;1D;2D quadrotor;control tasks stabilization;trajectory tracking;Gym API;de facto standard;symbolic dynamics;state measurements;inertial properties;data efficiency;learning-based control","","3","","36","IEEE","3 Aug 2022","","","IEEE","IEEE Journals"
"Myocarditis Diagnosis: A Method using Mutual Learning-Based ABC and Reinforcement Learning","S. Danaei; A. Bostani; S. V. Moravvej; F. Mohammadi; R. Alizadehsani; A. Shoeibi; H. Alinejad-Rokny; S. Nahavandi","Adiban Institute of Higher Education, Semnan, Iran; Department of mechanical engineering of biosystems, Urmia university; Internship in UNSW BioMedical Machine Learning Lab, Sydney, NSW, Australia; Internship in UNSW BioMedical Machine Learning Lab, Sydney, NSW, Australia; Institute for Intelligent Systems Research and Innovation (IISRI) Deakin University, Waurn Ponds, Victoria, Australia; UNSW Data Science Hub, The University of New South Wales (UNSW Sydney), Sydney, New South Wales, Australia; BioMedical Machine Learning Lab, The Graduate School of Biomedical Engineering, UNSW Sydney, Sydney, NSW, Australia; Institute for Intelligent Systems Research and Innovation (IISRI) Deakin University, Waurn Ponds, Victoria, Australia","2022 IEEE 22nd International Symposium on Computational Intelligence and Informatics and 8th IEEE International Conference on Recent Achievements in Mechatronics, Automation, Computer Science and Robotics (CINTI-MACRo)","3 Feb 2023","2022","","","000265","000270","Myocarditis occurs when the heart muscle becomes inflamed and inflammation occurs when your body’s immune system responds to infections. It can be diagnosed using cardiac magnetic resonance image (MRI), a non-invasive imaging technique with the possibility of operator bias. This paper proposes a hybrid method of deep reinforcement learning-based algorithms and meta-heuristics algorithms. A mutual learning-based artificial bee colony (ML-ABC) is employed for initial weight, which adjusts the candidate food source generated with the higher fitness between two individuals determined by a mutual learning factor. Moreover, a sequential decision-making process investigates the imbalanced classification issue, in which a convolutional neural network (CNN) is used as the foundation for policy architecture. At first, initial weights are produced using the ML-ABC algorithm. After that, the agent receives a sample at each phase and classifies it, obtaining environmental rewards. The minority class receives more rewards than the majority class. Eventually, the agent discovers an ideal strategy with the aid of a specific reward function and a beneficial learning environment. We evaluate our proposed approach on the Z-Alizadeh Sani myocarditis dataset based on standard criteria and demonstrate that the proposed method gives superior myocarditis diagnosis performance.","2471-9269","979-8-3503-9882-3","10.1109/CINTI-MACRo57952.2022.10029403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10029403","Myocarditis diagnosis;MRI;Deep reinforcement learning;Classification;ABC algorithm.","Mechatronics;Computational modeling;Metaheuristics;Reinforcement learning;Myocardium;Markov processes;Classification algorithms","biomedical MRI;cardiology;convolutional neural nets;decision making;deep learning (artificial intelligence);diseases;medical image processing;muscle;pattern classification;reinforcement learning","beneficial learning environment;candidate food source;cardiac magnetic resonance image;CNN;convolutional neural network;deep reinforcement learning-based algorithms;heart muscle;initial weight;meta-heuristics algorithms;ML-ABC algorithm;MRI;mutual learning factor;mutual learning-based artificial bee colony;myocarditis diagnosis performance;noninvasive imaging technique;sequential decision-making process;Z-Alizadeh Sani myocarditis dataset","","3","","20","IEEE","3 Feb 2023","","","IEEE","IEEE Conferences"
"Learning Multi-Task Transferable Rewards via Variational Inverse Reinforcement Learning","S. -W. Yoo; S. -W. Seo","Department of Electrical and Computer Engineering, Seoul National University, Republic of Korea; Department of Electrical and Computer Engineering, Seoul National University, Republic of Korea","2022 International Conference on Robotics and Automation (ICRA)","12 Jul 2022","2022","","","434","440","Many robotic tasks are composed of a lot of temporally correlated sub-tasks in a highly complex environment. It is important to discover situational intentions and proper actions by deliberating on temporal abstractions to solve problems effectively. To understand the intention separated from changing task dynamics, we extend an empowerment-based regularization technique to situations with multiple tasks based on the framework of a generative adversarial network. Under the multitask environments with unknown dynamics, we focus on learning a reward and policy from the unlabeled expert examples. In this study, we define situational empowerment as the maximum of mutual information representing how an action conditioned on both a certain state and sub-task affects the future. Our proposed method derives the variational lower bound of the situational mutual information to optimize it. We simultaneously learn the transferable multi-task reward function and policy by adding an induced term to the objective function. By doing so, the multi-task reward function helps to learn a robust policy for environmental change. We validate the advantages of our approach on multi-task learning and multi-task transfer learning. We demonstrate our proposed method has the robustness of both randomness and changing task dynamics. Finally, we prove that our method has significantly better performance and data efficiency than existing imitation learning methods on various benchmarks.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9811697","National Research Foundation of Korea (NRF); Seoul National University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9811697","","Learning systems;Transfer learning;Reinforcement learning;Multitasking;Linear programming;Robustness;Behavioral sciences","neural nets;reinforcement learning;robot programming","variational inverse reinforcement learning;robotic tasks;temporally correlated sub-tasks;situational intentions;temporal abstractions;empowerment-based regularization technique;generative adversarial network;multitask environments;unknown dynamics;unlabeled expert examples;situational empowerment;situational mutual information;transferable multitask reward function;multitask learning;multitask transfer learning;task dynamics;learning multitask transferable rewards","","2","","21","IEEE","12 Jul 2022","","","IEEE","IEEE Conferences"
"Task-specific pre-learning to improve the convergence of reinforcement learning based on a deep neural network","Y. Yang; X. Li; L. Zhang","School of Computer Science and Technology, Northwestern Polytechnical University, Xi'an, Shaanxi, CHINA; School of Computer Science and Technology, Northwestern Polytechnical University, Xi'an, Shaanxi, CHINA; School of Computer Science and Technology, Northwestern Polytechnical University, Xi'an, Shaanxi, CHINA","2016 12th World Congress on Intelligent Control and Automation (WCICA)","29 Sep 2016","2016","","","2209","2214","The poor convergence of reinforcement learning based on neural networks is of great challenging for autonomous robots. Inspiring from human reinforcement learning, we propose a two-phase reinforcement learning model based on deep neural networks to improve the convergence problem. In phase 1, task-specific pre-learning based on supervised learning is employed to train a nonlinear neural network in order to approximate a strong reward function. In phase 2, the learned neural network is modified and expanded to a deep neural network to realize reinforcement learning. We test this two-phase approach on the famous mountain-car problem and an autonomous movement controller of a wheeled robot by simulation. The experimental results show that task-specific pre-learning can significantly improve the convergence of traditional reinforcement learning based on neural networks.","","978-1-4673-8414-8","10.1109/WCICA.2016.7578787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7578787","","Learning (artificial intelligence);Neural networks;Robots;Convergence;Automobiles;Mathematical model;Approximation algorithms","approximation theory;convergence;learning (artificial intelligence);mobile robots;neural nets","wheeled robot;autonomous movement controller;mountain-car problem;strong-reward function approximation;nonlinear neural network training;supervised learning;convergence problem improvement;two-phase reinforcement learning model;autonomous robots;deep neural network;reinforcement learning convergence improvement;task-specific prelearning","","1","","20","IEEE","29 Sep 2016","","","IEEE","IEEE Conferences"
"Torque-Based Deep Reinforcement Learning for Task-and-Robot Agnostic Learning on Bipedal Robots Using Sim-to-Real Transfer","D. Kim; G. Berseth; M. Schwartz; J. Park","Department of Intelligence and Information, Seoul National University, Seoul, Republic of Korea; Université de Montréal, Quebec, Canada; College of Architecture and Design, New Jersey Institute of Technology, Newark, NJ, USA; Department of Intelligence and Information, Seoul National University, Seoul, Republic of Korea","IEEE Robotics and Automation Letters","21 Aug 2023","2023","8","10","6251","6258","In this letter, we review the question of which action space is best suited for controlling a real biped robot in combination with Sim2Real training. Position control has been popular as it has been shown to be more sample efficient and intuitive to combine with other planning algorithms. However, for position control, gain tuning is required to achieve the best possible policy performance. We show that, instead, using a torque-based action space enables task-and-robot agnostic learning with less parameter tuning and mitigates the sim-to-reality gap by taking advantage of torque control's inherent compliance. Also, we accelerate the torque-based-policy training process by pre-training the policy to remain upright by compensating for gravity. The letter showcases the first successful sim-to-real transfer of a torque-based deep reinforcement learning policy on a real human-sized biped robot.","2377-3766","","10.1109/LRA.2023.3304561","National Research Foundation of Korea; Korea Government(grant numbers:2021R1A2C3005914); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10214627","Reinforcement learning;humanoid and bipedal locomotion;torque-based control","Robots;Legged locomotion;Task analysis;Aerospace electronics;Tuning;Torque;PD control","deep learning (artificial intelligence);humanoid robots;legged locomotion;position control;reinforcement learning;torque control","bipedal robots;human-sized biped robot;planning algorithms;position control;sim-to-real transfer;Sim2Real training;task-and-robot agnostic learning;torque control;torque-based deep reinforcement learning policy;torque-based-policy training process","","","","24","IEEE","11 Aug 2023","","","IEEE","IEEE Journals"
"DreamWaQ: Learning Robust Quadrupedal Locomotion With Implicit Terrain Imagination via Deep Reinforcement Learning","I. M. Aswin Nahrendra; B. Yu; H. Myung","School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Republic of Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Republic of Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Republic of Korea","2023 IEEE International Conference on Robotics and Automation (ICRA)","4 Jul 2023","2023","","","5078","5084","Quadrupedal robots resemble the physical ability of legged animals to walk through unstructured terrains. However, designing a controller for quadrupedal robots poses a significant challenge due to their functional complexity and requires adaptation to various terrains. Recently, deep reinforcement learning, inspired by how legged animals learn to walk from their experiences, has been utilized to synthesize natural quadrupedal locomotion. However, state-of-the-art methods strongly depend on a complex and reliable sensing framework. Furthermore, prior works that rely only on proprioception have shown a limited demonstration for overcoming challenging terrains, especially for a long distance. This work proposes a novel quadrupedal locomotion learning framework that allows quadrupedal robots to walk through challenging terrains, even with limited sensing modalities. The proposed framework was validated in real-world outdoor environments with varying conditions within a single run for a long distance.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161144","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161144","","Legged locomotion;Deep learning;Animals;Reinforcement learning;Stairs;Robot sensing systems;Robustness","deep learning (artificial intelligence);learning (artificial intelligence);legged locomotion;mobile robots;reinforcement learning","challenging terrains;complex sensing framework;deep reinforcement learning;functional complexity;implicit terrain imagination;learning robust quadrupedal locomotion;legged animals;natural quadrupedal locomotion;novel quadrupedal;physical ability;quadrupedal robots;reliable sensing framework;unstructured terrains","","","","39","IEEE","4 Jul 2023","","","IEEE","IEEE Conferences"
"Learning Risk-Aware Costmaps via Inverse Reinforcement Learning for Off-Road Navigation","S. Triest; M. G. Castro; P. Maheshwari; M. Sivaprakasam; W. Wang; S. Scherer","Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Department of Mathematics, Indian Institute of Technology Kharagpur; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA","2023 IEEE International Conference on Robotics and Automation (ICRA)","4 Jul 2023","2023","","","924","930","The process of designing costmaps for off-road driving tasks is often a challenging and engineering-intensive task. Recent work in costmap design for off-road driving focuses on training deep neural networks to predict costmaps from sensory observations using corpora of expert driving data. However, such approaches are generally subject to over-confident mis-predictions and are rarely evaluated in-the-loop on physical hardware. We present an inverse reinforcement learning-based method of efficiently training deep cost functions that are uncertainty-aware. We do so by leveraging recent advances in highly parallel model-predictive control and robotic risk estimation. In addition to demonstrating improvement at reproducing expert trajectories, we also evaluate the efficacy of these methods in challenging off-road navigation scenarios. We observe that our method significantly outperforms a geometric baseline, resulting in 44% improvement in expert path reconstruction and 57% fewer interventions in practice. We also observe that varying the risk tolerance of the vehicle results in qualitatively different navigation behaviors, especially with respect to higher-risk scenarios such as slopes and tall grass.33More detailed algorithms and additional visualizations are provided in the appendix Appendix (appendix link: tinyurl.com/mtkj63e8)","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161268","ARL(grant numbers:W911NF1820218,W911NF20S0005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161268","","Training;Learning systems;Navigation;Neural networks;Reinforcement learning;Robot sensing systems;Hardware","control engineering computing;deep learning (artificial intelligence);learning (artificial intelligence);mobile robots;path planning;predictive control;reinforcement learning","challenging engineering-intensive task;costmap design;deep cost functions;deep neural networks;demonstrating improvement;expert driving data;expert path reconstruction;expert trajectories;higher-risk scenarios;highly parallel model-predictive control;inverse reinforcement learning-based method;learning risk-aware costmaps;leveraging recent advances;mis-predictions;off-road driving tasks;off-road navigation scenarios;physical hardware;qualitatively different navigation behaviors;risk tolerance;robotic risk estimation;sensory observations;uncertainty-aware","","","","45","IEEE","4 Jul 2023","","","IEEE","IEEE Conferences"
"Investigation of Reinforcement Learning-based Attack on Logic Locking","J. Mellor; A. Shelton; S. Tehranipoor","Electrical and Computer Engineering Department, Santa Clara University, Santa Clara, California, USA; Electrical and Computer Engineering Department, Santa Clara University, Santa Clara, California, USA; Electrical and Computer Engineering Department, Santa Clara University, Santa Clara, California, USA","2021 IEEE International Symposium on Technologies for Homeland Security (HST)","30 Nov 2021","2021","","","1","7","Logic Locking is an emerging form of hardware obfuscation that is intended to be a solution to many of the trust issues associated with the modern globalized IC supply chain. By inserting extra key-gates into a circuit, the functionality of the circuit can be locked until the correct order of bits or “key” is applied to the key gates. To assess the strength of logic locking techniques, we propose a new attack that uses “deep reinforcement learning This research aims to test the robustness of logic locking as well as evaluate reinforcement learning as a possible attack against logic locking. We decided to use a Deep Q-Learning Neural Network to implement logic locking. If traditional Q-Learning were to be used, a massive Q-value table would be generated for all the possible states the key could be in, which is an exponential function of the key’s size. By creating other supporting modules to enable the reinforcement learning model to run simulations with any desired key and receive a reward back based on the correctness of these outputs when compared against the unlocked circuit, or an oracle, the model can be reinforced to learn. The unpredictable nature of the outputs of a logic locked circuit creates a weak correlation between the accuracy of any key the model tries, and the correctness of the outputs. This lack of correlation makes it difficult to properly reinforce the model, making it unable to converge on a correct key, even after over 100,000 timesteps of training.","","978-1-6654-4152-0","10.1109/HST53381.2021.9619800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9619800","","Training;Correlation;Supply chains;Neural networks;Reinforcement learning;Benchmark testing;Hardware","deep learning (artificial intelligence);integrated circuit manufacture;production engineering computing;reinforcement learning;supply chain management","reinforcement learning-based attack;key gates;logic locking techniques;deep Q-learning neural network;globalized IC supply chain;Q-value table;exponential function","","","","14","IEEE","30 Nov 2021","","","IEEE","IEEE Conferences"
"Learning Jumping Skills From Human with a Fast Reinforcement Learning Framework","Y. Kuang; S. Wang; B. Sun; J. Hao; H. Cheng","Center For Robotics, University of Electronic Science and Technology of China, Chengdu, China; Center For Robotics, University of Electronic Science and Technology of China, Chengdu, China; Center For Robotics, University of Electronic Science and Technology of China, Chengdu, China; Center For Robotics, University of Electronic Science and Technology of China, Chengdu, China; Center For Robotics, University of Electronic Science and Technology of China, Chengdu, China","2018 IEEE 8th Annual International Conference on CYBER Technology in Automation, Control, and Intelligent Systems (CYBER)","11 Apr 2019","2018","","","510","515","Dynamic policies of locomotion control, which is one of the key problems for legged robots, remains great challenges, especially for newly arising bionic robots. In this paper, we propose a framework based on reinforcement learning to learn jumping skills from human demonstrations for a single legged robot. This approach adopts guided policy search (GPS)algorithms to apply trajectory optimization to direct strategy learning avoiding falling into the local optimum and uses differential dynamic programming to generate suitable bootstrap samples with the single legged hopping robot. The parameterized joint trajectories are learned from human demonstrations, and optimal control policies are established efficiently in an up to 8-dimensional parameter space, therefore the legged robot is controlled to jump as graceful as human beings do. The proposed algorithm is tested in our physical simulation based single leg platform which includes a completely rigid robot without any compliance mechanisms. Experiments demonstrate this approach works efficiently with relative small samples and the robot can learn to jump pretty well within only a few iterations.","2379-7711","978-1-5386-7057-6","10.1109/CYBER.2018.8688117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8688117","RL;GPS;robot;physical simulation","","control engineering computing;dynamic programming;learning (artificial intelligence);legged locomotion;motion control;optimal control;trajectory control","trajectory optimization;differential dynamic programming;single legged hopping robot;human demonstrations;optimal control policies;jumping skills;fast reinforcement learning framework;dynamic policies;locomotion control;bionic robots;guided policy search algorithms","","","","26","IEEE","11 Apr 2019","","","IEEE","IEEE Conferences"
"Learning to Break Rocks With Deep Reinforcement Learning","P. Samtani; F. Leiva; J. Ruiz-del-Solar","Department of Electrical Engineering and the Advanced Mining Technology Center, Universidad de Chile, Santiago, Chile; Department of Electrical Engineering and the Advanced Mining Technology Center, Universidad de Chile, Santiago, Chile; Department of Electrical Engineering and the Advanced Mining Technology Center, Universidad de Chile, Santiago, Chile","IEEE Robotics and Automation Letters","19 Jan 2023","2023","8","2","1077","1084","This work proposes a scheme for learning how to break rocks with an impact hammer. The problem is formulated as a Partially Observable Markov's Decision Process, and then solved through deep reinforcement learning. We propose a simple formulation, requiring only a basic sensorization of the hammer's manipulator, and involving just two discrete actions. We use Dueling Double Deep-Q Networks to parameterize the policy, and wield it with an auxiliary output. The proposed auxiliary task is also trained in simulation, and allows deciding when to stop the operation by detecting the absence of a rock from the observed joints' movement. The resulting policy is tested in a real world experimental environment, using a Bobcat E10 mini-excavator, and various rock types. The results show that a good performance can be obtained in a safe, and robust manner. A video showing some of the obtained results is available in https://youtu.be/tMqDJjK6zPo.","2377-3766","","10.1109/LRA.2023.3236562","FONDECYT Project(grant numbers:1201170); ANID-PIA Projects(grant numbers:AFB180004,AFB220002); FONDEF IDeA Project(grant numbers:ID19I10142); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10015854","Reinforcement learning;mining robotics;machine learning for robot control","Rocks;End effectors;Task analysis;Ores;Hydraulic systems;Reinforcement learning;Excavation","deep learning (artificial intelligence);excavators;industrial manipulators;Markov processes;reinforcement learning","Bobcat E10 mini-excavator;break rocks;deep reinforcement learning;Dueling Double Deep-Q Networks;hammer manipulator;impact hammer;observed joints;Partially Observable Markov's Decision Process;rock types;sensorization","","","","11","IEEE","12 Jan 2023","","","IEEE","IEEE Journals"
"Learning to Navigate in Turbulent Flows With Aerial Robot Swarms: A Cooperative Deep Reinforcement Learning Approach","D. Patiño; S. Mayya; J. Calderon; K. Daniilidis; D. Saldaña","GRASP Laboratory, University of Pennsylvania, Philadelphia, PA, USA; Amazon Robotics, North Reading, Cambridge, MA, USA; Universidad Santo Tomas, Bogotá, Colombia; GRASP Laboratory, University of Pennsylvania, Philadelphia, PA, USA; Autonomous and Intelligent Robotics Laboratory (AIRLab), Lehigh University, Bethlehem, PA, USA","IEEE Robotics and Automation Letters","8 Jun 2023","2023","8","7","4219","4226","Aerial operation in turbulent environments is a challenging problem due to the chaotic behavior of the flow. This problem is made even more complex when a team of aerial robots is trying to achieve coordinated motion in turbulent wind conditions. In this letter, we present a novel multi-robot controller to navigate in turbulent flows, decoupling the trajectory-tracking control from the turbulence compensation via a nested control architecture. Unlike previous works, our method does not learn to compensate for the air-flow at a specific time and space. Instead, our method learns to compensate for the flow based on its effect on the team. This is made possible via a deep reinforcement learning approach, implemented via a Graph Convolutional Neural Network (GCNN)-based architecture, which enables robots to achieve better wind compensation by processing the spatial-temporal correlation of wind flows across the team. Our approach scales well to large robot teams —as each robot only uses information from its nearest neighbors—, and generalizes well to robot teams larger than seen in training. Simulated experiments demonstrate how information sharing improves turbulence compensation in a team of aerial robots and demonstrate the flexibility of our method over different team configurations.","2377-3766","","10.1109/LRA.2023.3280806","ARO MURI(grant numbers:W911NF-20-1-0080); ONR(grant numbers:N00014-17-1-2093); ONR(grant numbers:N00014-22-1-2677); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10137747","Swarm robotics;reinforcement learning;wind turbulence;machine learning for robot control;graph neural networks","Robots;Robot kinematics;Robot sensing systems;Wind;Navigation;Force;Drag","aerospace robotics;autonomous aerial vehicles;control engineering computing;convolutional neural nets;deep learning (artificial intelligence);graph theory;learning (artificial intelligence);mobile robots;multi-robot systems;reinforcement learning;trajectory control","aerial operation;aerial robot swarms;aerial robots;air-flow;approach scales;chaotic behavior;deep reinforcement learning approach;different team configurations;Graph Convolutional Neural Network-based architecture;nested control architecture;novel multirobot controller;robot teams;trajectory-tracking control;turbulence compensation;turbulent environments;turbulent flows;turbulent wind conditions;wind compensation","","","","31","IEEE","29 May 2023","","","IEEE","IEEE Journals"
"Learning Collision-freed Trajectory of welding manipulator based on Safe Reinforcement Learning","Y. Xu; T. Wang; C. Chen; B. Hu","Guangdong Provincial Key Laboratory of Cyber-Physical System, Guangdong University of Technology, Guangzhou, China; Guangdong Provincial Key Laboratory of Cyber-Physical System, Guangdong University of Technology, Guangzhou, China; Guangdong Provincial Key Laboratory of Cyber-Physical System, Guangdong University of Technology, Guangzhou, China; Guangdong Provincial Key Laboratory of Cyber-Physical System, Guangdong University of Technology, Guangzhou, China","2022 IEEE 18th International Conference on Automation Science and Engineering (CASE)","28 Oct 2022","2022","","","836","841","To obtain a reliable collision-free path, relevant constraints can be added to the robot. In this paper, safety reinforcement learning with kinematic constraints and torque-limited is studied to ensure safety in planning, with the designing of reinforcement learning action space to ensure the feasibility of action. For evaluation, path planning was carried out in an industrial welding scenario to allow the robot to reach the welding point in the narrow space. The experimental results show that the proposed method not only ensures convergence but also ensures the safety and reliability of the task.","2161-8089","978-1-6654-9042-9","10.1109/CASE49997.2022.9926592","Natural Science Foundation of Guangdong Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9926592","","Service robots;Trajectory planning;Welding;Reinforcement learning;Kinematics;Safety;Planning","collision avoidance;industrial manipulators;learning (artificial intelligence);manipulators;mobile robots;path planning;robotic welding;safety","action space;path planning;industrial welding scenario;welding point;narrow space;collision-freed trajectory;manipulator;safe reinforcement learning;reliable collision-free path;relevant constraints;safety reinforcement;kinematic constraints;torque","","","","31","IEEE","28 Oct 2022","","","IEEE","IEEE Conferences"
