"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Security-Aware Reinforcement Learning under Linear Temporal Logic Specifications","B. Cui; K. Zhu; S. Li; X. Yin","Department of Automation, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China","2023 IEEE International Conference on Robotics and Automation (ICRA)","4 Jul 2023","2023","","","12367","12373","In this paper, we investigate the problem of reinforcement learning under linear temporal logic (LTL) specifications for Markov decision processes (MDPs) with security constraints. We consider an outside passive intruder (observer) that can observe the external output behavior of the system through an output projection. We assume that the secret of the system is a subset of the initial states. The security constraint requires that the observer can never infer for sure that the agent was initiated from a secret state. Our objective is to learn a control policy that achieves the LTL task while ensuring security. To solve the problem of shaping the reward for reinforcement learning, we propose an approach based on the initial-state estimator and the limit deterministic Büchi automata. We illustrate the proposed approach by a case study of mobile robot example.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10160753","National Natural Science Foundation of China(grant numbers:62061136004,62173226,61803259); National Key Research and Development Program of China(grant numbers:2018AAA0101700); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160753","","Automation;Learning automata;Reinforcement learning;Observers;Markov processes;Behavioral sciences;Security","automata theory;learning (artificial intelligence);Markov processes;mobile robots;reinforcement learning;state estimation;temporal logic","external output behavior;initial states;initial-state estimator;linear temporal logic specifications;LTL task;Markov decision processes;observer;output projection;passive intruder;secret state;security constraint;security-aware reinforcement learning","","1","","26","IEEE","4 Jul 2023","","","IEEE","IEEE Conferences"
"HR-Planner: A Hierarchical Highway Tactical Planner based on Residual Reinforcement Learning","H. Wu; Y. Li; H. Zhuang; C. Wang; M. Yang","Department of Automation, Shanghai Jiao Tong University, Shanghai; Department of Automation, Shanghai Jiao Tong University, Shanghai; University of Michigan-Shanghai Jiao Tong University Joint Institute, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai; Department of Automation, Shanghai Jiao Tong University, Shanghai","2022 International Conference on Robotics and Automation (ICRA)","12 Jul 2022","2022","","","7263","7269","Tactical planning is crucial for safe and efficient driving on the highway. However, the problem is complicated by the uncertain intention of surrounding vehicles, as well as observation noise caused by measurement noise and perception errors. Rule-based tactical planning methods are ineffective in handling dynamic scenarios with uncertainty, and susceptible to observation noise. To tackle this problem, we propose a hierarchical tactical planning framework based on residual reinforcement learning. Besides, a new reinforcement learning from demonstrations scheme that views rule-based methods as soft guidance is developed to combine prior knowledge with data-driven methods. Based on the framework and the training scheme, rule-based methods not only can be improved in highway scenarios with uncertainty and observation noise, but also will guide the training procedure for increased sampling efficiency. Additionally, to boost in-depth and consistent exploration in a vehicle system with inertia, we employ noisy networks to explore the optimal policy. The proposed method is validated in a stochastic and uncertain simulation environment, and the results reveal that our method outperforms both rule-based methods and pure data-driven methods in terms of safety and driving efficiency under noisy observations and uncertainty.","","978-1-7281-9681-7","10.1109/ICRA46639.2022.9812400","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812400","","Road transportation;Training;Uncertainty;Automation;Measurement uncertainty;Reinforcement learning;Planning","learning (artificial intelligence);optimisation;planning (artificial intelligence);stochastic processes","rule-based methods;highway scenarios;observation noise;pure data-driven methods;hierarchical highway tactical planner;residual reinforcement learning;safe driving;efficient driving;measurement noise;perception errors;rule-based tactical planning methods;hierarchical tactical planning framework","","","","34","IEEE","12 Jul 2022","","","IEEE","IEEE Conferences"
"Deep Reinforcement Learning with Sparse Regularized Pruning and Compressing","W. Su; Z. Li; Z. Yang; J. Lu","Department of Automation, Guangdong University of Technology, Guangzhou, China; Department of Automation, Guangdong University of Technology, Guangzhou, China; Department of Automation, Guangdong University of Technology, Guangzhou, China; Department of Automation, Guangdong University of Technology, Guangzhou, China","2021 China Automation Congress (CAC)","14 Mar 2022","2021","","","8041","8046","Deep Reinforcement Learning (DRL) currently demonstrates distinguished performance in various fields of sequential decision tasks. Despite the great success, tremendous model size and large redundant parameters have become the major bottleneck on real-time deployments of DRL models. In this paper, we propose a novel model compression framework for DRL models with sparse regularized pruning method and policy shrinking technology, which can realize the superb balance be-tween the high sparsity and compression rate. In our framework, We first obtain the sparse student model by pruning method with the ℓ1-norm. Then, the shrinking technology is proposed to gain the dense student model for further compressing DRL models. Experiments on Cartpole and Lunarlander environment demonstrate that the proposed algorithm for DRL leads to an improvement state-of-the-art in terms of model size, iteration cycles, and parameters reduction.","2688-0938","978-1-6654-2647-3","10.1109/CAC53003.2021.9727767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9727767","Deep Reinforcement Learning (DRL);sparse regularized pruning;policy shrinking","Automation;Reinforcement learning;Color;Market research;Real-time systems;Sparse matrices;Task analysis","deep learning (artificial intelligence);gradient methods;image coding;optimisation;reinforcement learning","deep reinforcement learning;sequential decision tasks;redundant parameters;real-time deployments;model compression framework;sparse regularized pruning method;policy shrinking technology;compression rate;sparse student model;dense student model;compressing DRL models;sparse regularized compressing;ℓ1-norm;Cartpole and Lunarlander environment;Cartpole and Lunarlander environment","","","","18","IEEE","14 Mar 2022","","","IEEE","IEEE Conferences"
"Multitask reinforcement learning on the distribution of MDPs","F. Tanaka; M. Yamamura","Department of Computational Intelligence and Systems Science, Tokyo Institute of Technology, Japan; Department of Computational Intelligence and Systems Science, Tokyo Institute of Technology, Japan","Proceedings 2003 IEEE International Symposium on Computational Intelligence in Robotics and Automation. Computational Intelligence in Robotics and Automation for the New Millennium (Cat. No.03EX694)","18 Aug 2003","2003","3","","1108","1113 vol.3","In this paper we address a new problem in reinforcement learning. Here we consider an agent that faces multiple learning tasks within its lifetime. The agent's objective is to maximize its total reward in the lifetime as well as a conventional return in each task. To realize this, it has to be endowed an important ability to keep its past learning experiences and utilize them for improving future learning performance. This time we try to phrase this problem formally. The central idea is to introduce an environmental class, BV-MDPs that is defined with the distribution of MDPs. As an approach to exploiting past learning experiences, we focus on statistics (mean and deviation) about the agent's value tables. The mean can be used as initial values of the table when a new task is presented. The deviation can be viewed as measuring reliability of the mean, and we utilize it in calculating priority of simulated backups. We conduct experiments in computer simulation to evaluate the effectiveness.","","0-7803-7866-0","10.1109/CIRA.2003.1222152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1222152","","Learning;Robots;Computational intelligence;Computer simulation;Cleaning;Computational modeling;Computer errors;Dogs;Cats;Uncertainty","learning (artificial intelligence);decision theory;Markov processes","multitask reinforcement learning;Markov decision processes;multiple learning tasks;past learning experiences;reliability measurement","","23","","11","IEEE","18 Aug 2003","","","IEEE","IEEE Conferences"
"A parameter control method inspired from neuromodulators in reinforcement learning","K. Murakoshi; J. Mizuno","Department of Knowledge-based Information Engineering, Toyohashi University of Technology, Japan; Department of Knowledge-based Information Engineering, Toyohashi University of Technology, Japan","Proceedings 2003 IEEE International Symposium on Computational Intelligence in Robotics and Automation. Computational Intelligence in Robotics and Automation for the New Millennium (Cat. No.03EX694)","18 Aug 2003","2003","1","","7","12 vol.1","The brain gains appropriate behaviors, which get rewards and escapes punishments by trial-and-error. Reinforcement learning models such a system by an engineering approach. Neuromodulators, which project widely in the brain and adjust functions in each brain part, are matched with parameters of reinforcement learning. We propose a reinforcement learning algorithm, which can follow sudden changes in environment by considering how neuromodulators affect behaviors. This algorithm improves actions by controlling the parameters of reinforcement learning after the obtained reward decreased as compared with the past. Computer simulation shows that the robots with the proposed algorithm are able to respond flexibly to sudden environmental changes.","","0-7803-7866-0","10.1109/CIRA.2003.1222054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1222054","","Learning;Knowledge engineering;Appropriate technology;Systems engineering and theory;Computer simulation;Robot control;Neurons;Circuits;Humans;Animals","neural nets;learning (artificial intelligence);mobile robots","parameter control method;neuromodulators;reinforcement learning;sudden environmental changes;robots","","","","9","IEEE","18 Aug 2003","","","IEEE","IEEE Conferences"
"Reinforcement Learning of a Robot Cell Control Logic using a Software-in-the-Loop Simulation as Environment","F. Jaensch; A. Csiszar; J. Sarbandi; A. Verl","Institute of Control Engineering of Machine Tools and Manufacturing Units, University of Stuttgart, Stuttgart, Germany; Institute of Control Engineering of Machine Tools and Manufacturing Units, University of Stuttgart, Stuttgart, Germany; Institute of Control Engineering of Machine Tools and Manufacturing Units, University of Stuttgart, Stuttgart, Germany; Institute of Control Engineering of Machine Tools and Manufacturing Units, University of Stuttgart, Stuttgart, Germany","2019 Second International Conference on Artificial Intelligence for Industries (AI4I)","9 Mar 2020","2019","","","79","84","This paper introduces a method for automatic robot programming of industrial robots using reinforcement learning on a Software-in-the-loop simulation. The focus of the the paper is on the higher levels of a hierarchical robot programming problem. While the lower levels the skills are stored as domain specific program code, the combination of the skills into a robot control program to solve a specific task is automated. The reinforcement learning learning approach allows the shopfloor workers and technicians just to define the end result of the manufacturing process through a reward function. The programming and process optimization is done within the learning procedure. The Software-in-the-loop simulation with the robot control software makes it possible to to interpret the real program code and generate the exact motion. The exact motion of the robot is needed in order to find not just an optimal but also a collision-free policy.","","978-1-7281-4087-2","10.1109/AI4I46381.2019.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9027783","Reinforcement Learning;Robot Control;Software in the Loop Simulation","Optimization;Learning (artificial intelligence);Service robots;Robot control;Software","control engineering computing;industrial robots;learning (artificial intelligence);mobile robots;robot programming","robot cell control logic;Software-in-the-loop simulation;automatic robot programming;industrial robots;hierarchical robot programming problem;domain specific program code;robot control program;reinforcement learning learning approach;process optimization;robot control software","","5","","15","IEEE","9 Mar 2020","","","IEEE","IEEE Conferences"
"Full Echo Q-routing with adaptive learning rates: A reinforcement learning approach to network routing","Y. Shilova; M. Kavalerov; I. Bezukladnikov","Department of Automation and Telemechanics, Perm National Research Polytechnic University, Perm, Russia; Department of Automation and Telemechanics, Perm National Research Polytechnic University, Perm, Russia; Department of Automation and Telemechanics, Perm National Research Polytechnic University, Perm, Russia","2016 IEEE NW Russia Young Researchers in Electrical and Electronic Engineering Conference (EIConRusNW)","7 Apr 2016","2016","","","341","344","Dynamically changing networks, such as mobile wireless sensor networks, Internet of Things networks, vehicular ad hoc networks etc., require efficient routing techniques. We present a routing algorithm, Adaptive Q-routing Full Echo, that is an extension of `full echo' modification of Q-routing algorithm and uses adaptive learning rates to improve exploration behaviour. The performance of the proposed algorithm is evaluated empirically in comparison to Q-routing and Dual Q-routing algorithms. The preliminary results suggest that the proposed algorithm represents a promising way of achieving good routing performance in dynamically changing networks.","","978-1-5090-0445-4","10.1109/EIConRusNW.2016.7448188","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7448188","network;nodes;Q-routing;learning rates","Routing;Heuristic algorithms;Learning (artificial intelligence);Oscillators;Algorithm design and analysis;Simulation;Prediction algorithms","Internet of Things;mobile radio;telecommunication network routing;vehicular ad hoc networks;wireless sensor networks","echo Q-routing;adaptive learning;network routing;mobile wireless sensor networks;Internet of Things;vehicular ad hoc networks;adaptive Q-routing full echo;dual Q-routing algorithms","","17","","14","IEEE","7 Apr 2016","","","IEEE","IEEE Conferences"
"Run-to-Run Control of Chemical Mechanical Polishing Process Based on Deep Reinforcement Learning","J. Yu; P. Guo","School of Mechanical Engineering, Tongji University, Shanghai, China; School of Mechanical Engineering, Tongji University, Shanghai, China","IEEE Transactions on Semiconductor Manufacturing","5 Aug 2020","2020","33","3","454","465","The chemical mechanical polishing (CMP) process usually suffers from drift and shift in the Run-to-Run material removal process due to the wear and replacement of the polishing pad, lacking of in-suit measurements of the product quality of interest and other environment variations. This paper proposed a deep reinforcement learning (DRL)-based run-to-run (R2R) controller for the CMP process. Firstly, deep reinforcement learning is effectively utilized as a training algorithm of the R2R controller, which is a model-free controller to take a decision with infinite horizon information and thus improves the control performance; Secondly, a novel policy network is embedded to the DRL model, which divides the network into linear and nonlinear part explicitly to improve the prediction performance of the R2R controller on process changes. Finally, a special reward function is proposed to improve the training of the R2R controller, which trades off between target tracing and fluctuations of production parameters. The effectiveness of the proposed controller is validated on a CMP process. The testing results illustrate that the DRL-based R2R controller can precisely trace the desired target of material removal rate (MRR) and is very effective to control various process variations online.","1558-2345","","10.1109/TSM.2020.3002896","National Natural Science Foundation of China(grant numbers:71777173); Science and Technology Innovation Action Plan of Shanghai Science and Technology Commission(grant numbers:19511106303); Fundamental Research Funds for the Central Universities of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9119169","Semiconductor manufacturing;chemical mecha-nical planarization;process control;Run-to-Run control;deep reinforcement learning","Process control;Reinforcement learning;Predictive models;Semiconductor device manufacture;Decision making;Planarization","chemical engineering computing;chemical mechanical polishing;control engineering computing;learning (artificial intelligence)","run-to-run controller;deep reinforcement learning;run-to-run material removal;DRL-based R2R;model-free controller;CMP process;polishing pad;chemical mechanical polishing","","12","","44","IEEE","16 Jun 2020","","","IEEE","IEEE Journals"
"Gait Self-learning for Damaged Robots Combining Bionic Inspiration and Deep Reinforcement Learning","M. Zeng; Y. Ma; Z. Wang; Q. Li","Institute of Robotics and Automation Systems, School of Electrical and Information Engineering, Tianjin University, Tianjin; Institute of Robotics and Automation Systems, School of Electrical and Information Engineering, Tianjin University, Tianjin; Institute of Robotics and Automation Systems, School of Electrical and Information Engineering, Tianjin University, Tianjin; Institute of Robotics and Automation Systems, School of Electrical and Information Engineering, Tianjin University, Tianjin","2021 40th Chinese Control Conference (CCC)","6 Oct 2021","2021","","","3978","3983","The gait self-learning for the Hexapod Robot in the damaged state is very important to improve its survivability in complex environments. Aiming at the damage of a Hexapod Robot with broken legs, this paper proposes a gait self-learning method for the damaged robot based on bionic inspiration and deep reinforcement learning. Due to various damage states of robots, it is difficult to accurately model the complex damage state. Using deep reinforcement learning can better solve this kind of model-free robot control problem. Besides, inspired by the moving gaits of the hexapod, the motion range of each leg joint of the Hexapod Robot is constrained, which further reduces the search range of the action space. The experimental results show that compared with the single deep reinforcement learning method under the same training episodes, the gaits generated by the proposed method are more adaptable and efficient.","1934-1768","978-9-8815-6380-4","10.23919/CCC52363.2021.9549968","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9549968","Gait self-learning;damaged robot;bionic inspiration;deep reinforcement learning","Legged locomotion;Training;Biological system modeling;Robot control;Reinforcement learning;Aerospace electronics;Robots","learning (artificial intelligence);legged locomotion;mobile robots;motion control;path planning;robot kinematics;robots","damaged robots combining bionic inspiration;Hexapod Robot;damaged state;gait self-learning method;damaged robot;complex damage state;model-free robot control problem;moving gaits;single deep reinforcement learning method","","","","24","","6 Oct 2021","","","IEEE","IEEE Conferences"
"Reduced Operational Inhomogeneities in a Reconfigurable Parallelly-Connected Battery Pack Using DQN Reinforcement Learning Technique","A. Stevenson; M. Tariq; A. Sarwat","Department of Electrical and Computer Engineering, Florida International University, Miami, USA; Department of Electrical and Computer Engineering, Florida International University, Miami, USA; Department of Electrical and Computer Engineering, Florida International University, Miami, USA","2023 IEEE Transportation Electrification Conference & Expo (ITEC)","25 Jul 2023","2023","","","1","5","Battery cells that are placed in parallel in order to increase capacity are commonly considered single-series cells. In reality, there exist unavoidable variations between cells due to manufacturing processes as well as operational conditions that create current and State of Charge (SOC) inhomogeneities. If these inhomogeneities are not taken into consideration, accelerated degradation may occur causing early decommissioning of battery packs. Literature review reveals that reconfigurable battery packs are capable of dealing with these inhomogeneities, however, that a lack of demonstrated intelligent control methods exists. Thus in this work, a novel reconfigurable battery pack topology for reducing SOC and current inhomogeneities in a parallelly connected battery pack using a Reinforcement Learning (RL) Deep Q-Network (DQN) is presented. Results show that the RL-DQN based switch controller can reduce both current and SOC imbalances over time between parallel battery cells, especially in lower degradation variation battery packs and under lower operational current rates.","2473-7631","979-8-3503-9742-0","10.1109/ITEC55900.2023.10187040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10187040","Machine Learning;Reconfigurable Battery Pack;Battery Management Systems;Reinforcement Learning;Battery Inhomogeneities","Degradation;Manufacturing processes;Reinforcement learning;Switches;Nonhomogeneous media;Control systems;Batteries","battery management systems;deep learning (artificial intelligence);power engineering computing;reinforcement learning;secondary cells","accelerated degradation;current inhomogeneities;demonstrated intelligent control methods;DQN Reinforcement Learning technique;early decommissioning;lower degradation variation battery packs;lower operational current rates;manufacturing processes;novel reconfigurable battery pack topology;operational conditions;operational inhomogeneities;parallel battery cells;parallelly connected battery pack;reconfigurable battery packs;reconfigurable parallelly-connected battery pack;RL-DQN;single-series cells;SOC;state of charge inhomogeneities","","","","11","IEEE","25 Jul 2023","","","IEEE","IEEE Conferences"
"Learning to Update Engine Models with Deep Reinforcement Learning","R. Yu; B. Li; S. Shi; C. Peng; Y. Zhou; X. Du","School of Automation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; School of Automation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; School of Automation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; School of Automation, Nanjing University of Aeronautics and Astronautics, Nanjing, China; Aviation Key Laboratory of Science and Technology on Aero Electromechanical System Integration, Nanjing Engineering Institute of Aircraft Systems, Nanjing, China; Aviation Key Laboratory of Science and Technology on Aero Electromechanical System Integration, Nanjing Engineering Institute of Aircraft Systems, Nanjing, China","2023 6th International Symposium on Autonomous Systems (ISAS)","3 Jul 2023","2023","","","1","6","Model updating can reduce the reality gap between the digital space and physical space, which is essential for accurately building digital models of aviation equipment. However, with data requirements and the complexity of application environments continue to increase, traditional update techniques show great limitations. The main reason is that traditional update technologies are limited by computational efficiency, resulting in the inability to balance accuracy and real-time. In this work, we propose a model update method based on reinforcement learning to infer model parameters. The proposed method does not require any ground truth parameters. Experimental results on the twin-rotor turbofan engine model verify the superiority of the proposed method compared with other state-of-the-art methods.","","979-8-3503-1615-5","10.1109/ISAS59543.2023.10164344","National Natural Science Foundation of China; Natural Science Foundation of Jiangsu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10164344","model update;reinforcement learning;engine;digital model","Training;Degradation;Deep learning;Computational modeling;Buildings;Reinforcement learning;Real-time systems","deep learning (artificial intelligence);inference mechanisms;jet engines;learning (artificial intelligence);reinforcement learning","application environments;aviation equipment;computational efficiency;data requirements;deep reinforcement learning;digital models;digital space;great limitations;ground truth parameters;model parameters;model update method;model updating;physical space;reality gap;traditional update techniques;traditional update technologies;twin-rotor turbofan engine model;update engine models","","","","26","IEEE","3 Jul 2023","","","IEEE","IEEE Conferences"
"Learning to Manipulate Tools Using Deep Reinforcement Learning and Anchor Information","J. Wei; S. Cui; P. Hao; S. Wang","School of Future Technology, University of Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China","2022 IEEE International Conference on Robotics and Biomimetics (ROBIO)","18 Jan 2023","2022","","","1420","1425","Endowing robots with tool manipulation skills helps them accomplish challenging tasks. While robots manipulate tools to achieve goals, the alignment of tools and targets is a noise-sensitive and contact-rich task. However, it is difficult to access the accurate pose of the tool and the target. When there is unknown noise in the observations, reinforcement learning can't be sure to perform well. In this paper, we define the easier-to-obtain accurate task-related information as anchor information and introduce a tool manipulation method based on reinforcement learning and anchor information, which can perform well when the observations include unknown noise. To evaluate the method, we build a simulated environment ToolGym, which includes four different kinds of tools and different noise sampling functions for each tool. Finally, we compare our method with baseline methods to show the effectiveness of the proposed method.","","978-1-6654-8109-0","10.1109/ROBIO55434.2022.10012027","National Natural Science Foundation of China(grant numbers:U1913201); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10012027","","Deep learning;Biomimetics;Reinforcement learning;Grasping;Fasteners;End effectors;Task analysis","deep learning (artificial intelligence);manipulators;reinforcement learning","accurate task-related information;anchor information;contact-rich task;deep reinforcement learning;manipulate tools;noise sampling functions;noise-sensitive;tool manipulation method;tool manipulation skills;unknown noise","","","","20","IEEE","18 Jan 2023","","","IEEE","IEEE Conferences"
"Aircraft Engine Maintenance Based on Reinforcement Learning","X. Xu; X. Wang","School of Safety Engineering, Shenyang Aerospace University, Shenyang, China; School of Safety Engineering, Shenyang Aerospace University, Shenyang, China","2020 International Conference on Intelligent Transportation, Big Data & Smart City (ICITBS)","8 Jun 2020","2020","","","958","960","In recent years, with the rapid development of China's civil aviation industry, the maintenance of aircraft engines has grown rapidly in terms of both the number of repairs and the repair capacity. The structure of aero engine is complex, and the technical requirements for maintenance are high. During the operation of the aircraft, the engine equipment will decay due to fatigue, wear, aging and other reasons. Running equipment in a decay state often causes increased costs, increased failure rates, and huge safety risks. Proper maintenance can prevent equipment from operating in poor conditions, but excessive maintenance can increase equipment downtime and maintenance costs. According to the development trend of the state and possible failure modes, adopting corresponding maintenance strategies, preparing maintenance in advance, and adjusting the flight plan reasonably, this is of great significance for reducing equipment maintenance costs, improving operating efficiency and system safety, and improving the revenue of aviation companies.","","978-1-7281-6698-8","10.1109/ICITBS49701.2020.00213","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9110025","Aircraft engine;Decay;Maintenance strategy","Technical requirements;Costs;Smart cities;Reinforcement learning;Maintenance engineering;Sensor systems;Safety","aerospace engines;aerospace industry;aerospace safety;learning (artificial intelligence);maintenance engineering","aircraft engine maintenance;reinforcement learning;China's civil aviation industry;engine equipment;maintenance strategies;equipment maintenance costs;aeroengine structure;aviation companies","","1","","9","IEEE","8 Jun 2020","","","IEEE","IEEE Conferences"
"A Physiological Control System for Pulsatile Ventricular Assist Device Using an Energy-Efficient Deep Reinforcement Learning Method","T. Li; W. Cui; X. Liu; X. Li; N. Xie; Y. Wang","State Key Laboratory of High-performance Precision Manufacturing and the School of Mechanical Engineering, Dalian University of Technology, Dalian, China; State Key Laboratory of High-performance Precision Manufacturing and the School of Mechanical Engineering, Dalian University of Technology, Dalian, China; State Key Laboratory of High-performance Precision Manufacturing and the School of Mechanical Engineering, Dalian University of Technology, Dalian, China; State Key Laboratory of High-performance Precision Manufacturing and the School of Mechanical Engineering, Dalian University of Technology, Dalian, China; State Key Laboratory of High-performance Precision Manufacturing and the School of Mechanical Engineering, Dalian University of Technology, Dalian, China; State Key Laboratory of High-performance Precision Manufacturing and the School of Mechanical Engineering, Dalian University of Technology, Dalian, China","IEEE Transactions on Instrumentation and Measurement","8 Jun 2023","2023","72","","1","10","Pulsatile ventricular assist device (PVAD) is a blood pump used to assist the circulation support of the native heart. Because of patients’ complex physiological environment, PVAD’s control system requires high adaptive ability and low computational energy. However, traditional PID controllers do not possess sufficient adaptive ability. Although neural network controllers are with high adaptive ability, their extensive energy cost limits the applications. In this study, a PVAD physiological control system based on deep reinforcement learning (DRL) is proposed, which significantly improves the system’s adaptive ability. To further reduce its energy cost, a new energy-efficient DRL method, AddTD3, is developed, in which the fully connected network (FC) with high computation complexity is replaced by energy-efficient AdderNet. Experimental results show that the proposed AddTD3 controller is with higher adaptive ability than the traditional PID controller (cumulative absolute error: 237.1 versus 484.3 mmHg) and can be migrated to the mock circulation system (MCS) without fine-tuning. It can reduce the energy cost of the traditional DRL algorithm TD3 to 44.8% without reducing the performance (8773.2 versus 22420.4 pJ).","1557-9662","","10.1109/TIM.2023.3277993","National Key Research and Development Project(grant numbers:2022ZD0116700); National Natural Science Foundation of China(grant numbers:52105008); Fundamental Research Funds for the Central Universities(grant numbers:DUT22GF301,DUT21RC(3)037); Foundation of State Key Laboratory of Digital Manufacturing Equipment and Technology(grant numbers:DMETKF2022009); Young Elite Scientists Sponsorship Program by CAST(grant numbers:YESS20220068); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10130059","Adder neural network;deep reinforcement learning (DRL);heart failure;physiological control;pulsatile ventricular assist device (PVAD)","Physiology;Control systems;Costs;Training;Adaptive systems;Blood;Energy efficiency","cardiology;computational complexity;haemodynamics;medical computing;patient diagnosis;reinforcement learning;three-term control","AddTD3 controller;blood pump;circulation support;deep reinforcement learning;DRL algorithm TD;energy-efficient AdderNet;energy-efficient deep reinforcement;energy-efficient DRL method;mock circulation system;neural network controllers;PID controller;pulsatile ventricular assist device;PVAD control system;PVAD physiological control system","","","","37","IEEE","19 May 2023","","","IEEE","IEEE Journals"
"Application of Reinforcement Learning to Wind Farm Active Power Control Design","X. Zhang; H. Badihi; Z. Yu; M. Benbouzid; N. Lu; Y. Zhang","College of Automation Engineering Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Automation Engineering Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Automation Engineering Nanjing University of Aeronautics and Astronautics, Nanjing, China; Institut de Recherche Dupuy de Lome (IRDL) University of Brest, Brest, France; College of Automation Engineering Nanjing University of Aeronautics and Astronautics, Nanjing, China; Department of Mechanical, Industrial and Aerospace Engineering Concordia University, Montreal, Canada","2022 IEEE Electrical Power and Energy Conference (EPEC)","5 Jan 2023","2022","","","229","234","Wind power is becoming a key player of the world's energy landscape thanks to its cleanliness, abundance and huge potential. At the same time, it attracts an increasing attention when it comes to its efficient production and financial viability, which otherwise may restrict its development in the foreseeable future. Indeed, enhancing energy production efficiency to reduce costs and improve the ability of the system to resist faults are research areas of great interest. With the advancement of machine learning and artificial intelligence along with increasing computational power at hand, reinforcement learning enables achieving an optimal control solution in an application environment after continuous attempts and updates. In this paper, a novel solution based on reinforcement learning is applied to the control of wind farm. An intelligent agent is designed to explore the environment, and after training, it effectively maintains the necessary balance between power generation and load, which in turn regulates the wind farm grid frequency when enough wind is available. The trained agent is tested under different loads, realistic wind fields, as well as fault scenarios. All simulation results show that the agent accurately understands the environment and load requirements, mitigates the impact of faults, and thus, improves the stability of the grid frequency.","2381-2842","978-1-6654-6318-8","10.1109/EPEC56903.2022.10000071","National Natural Science Foundation of China(grant numbers:62003166); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10000071","Wind farm;reinforcement learning;active power;frequency control","Training;Wind energy;Simulation;Reinforcement learning;Production;Resists;Wind farms","learning (artificial intelligence);optimal control;power control;wind power plants","application environment;artificial intelligence;computational power;continuous attempts;energy production efficiency;financial viability;foreseeable future;intelligent agent;key player;machine learning;optimal control solution;power generation;realistic wind fields;reinforcement learning;wind farm active power control design;wind farm grid frequency;wind power;world","","","","18","IEEE","5 Jan 2023","","","IEEE","IEEE Conferences"
